id,count
0,65.98394
1,161.66202
2,44.446915
4,84.30172
5,56.775303
10,97.16979
11,99.360275
12,159.46716
15,43.53555
17,9.369019
18,150.12184
23,144.94174
25,100.00657
26,57.813187
31,150.12752
39,127.13483
40,30.01281
41,105.677734
42,
43,129.45567
51,149.85672
52,35.08968
54,58.83428
60,125.65353
61,122.27827
62,103.74932
63,25.490616
65,107.17736
66,104.1663
68,118.07515
71,39.186356
80,58.062435
82,
94,140.13914
98,144.0168
101,48.376614
102,136.2813
107,88.78234
112,152.5661
113,35.145844
115,
116,121.51949
120,83.0297
121,25.102291
122,164.47725
132,126.1746
143,29.430243
147,
150,44.23916
151,56.955276
152,152.39189
153,76.90609
155,56.575394
156,95.32236
159,142.60808
161,84.24607
163,81.21258
177,130.7265
186,46.48827
188,70.26824
190,78.603355
191,62.586952
192,114.456116
195,156.76175
200,126.65493
209,153.85709
210,29.73553
211,147.14076
214,110.21917
215,69.04537
218,94.634865
219,33.612
222,90.557976
225,36.906345
228,157.42012
236,149.70703
241,78.82268
242,132.87025
243,148.29123
245,77.37054
247,158.89629
251,123.36767
252,80.24069
253,45.709644
254,44.931164
258,145.24287
260,
261,127.55773
265,67.38135
266,147.66331
267,118.3998
269,126.45913
270,
275,106.64182
278,67.198555
279,35.180477
286,88.2182
287,68.69086
288,144.1784
289,123.23429
293,79.95405
294,111.36921
297,
302,68.63491
303,46.219677
304,61.50905
307,112.36901
309,53.247
311,146.86034
312,95.11782
314,156.38643
315,149.42714
319,140.96246
322,110.95652
323,
325,124.579506
327,146.36072
330,43.146427
332,140.57959
333,77.08456
338,125.32781
341,62.38608
345,108.380394
348,114.89671
349,83.12501
350,103.8614
352,
355,27.538929
356,
358,
363,124.235725
369,136.34547
371,49.088943
372,128.33824
375,161.04689
380,115.62795
388,73.349495
391,
392,112.99554
393,152.89667
394,59.269764
396,60.655178
401,33.064335
407,45.907177
409,83.28771
410,91.13688
416,64.285126
418,98.65843
420,138.69481
421,144.26334
422,130.1645
424,156.24825
428,122.77117
429,145.86014
431,106.35851
435,-5.654752
439,97.89634
441,25.47216
447,47.708862
449,123.357735
451,137.21458
452,63.0389
454,114.574615
458,153.37389
463,136.22626
467,45.428135
470,92.58611
471,121.63067
474,158.47392
478,76.65261
483,67.38584
484,109.618454
485,78.420425
486,128.44514
491,80.68115
494,71.57659
495,117.863396
497,126.809006
499,137.64912
515,95.39132
518,137.10506
521,90.268456
525,
529,149.20828
532,130.53807
534,49.524143
540,69.335205
544,152.52306
547,133.46709
549,85.36541
563,40.236717
564,148.98161
567,66.41679
572,103.97385
577,113.059105
578,152.87881
585,141.61392
588,131.82703
589,111.69709
590,106.53186
592,42.867943
594,96.5853
596,46.842884
598,137.16718
599,132.36586
605,55.869488
606,107.58283
607,122.152336
608,141.70903
609,
610,142.78017
611,73.202415
614,
615,122.10198
616,147.9601
617,117.114075
618,123.03269
624,69.689384
629,147.90376
631,88.79716
633,52.938084
637,58.442883
638,90.648705
643,
644,126.00681
645,51.42438
646,119.92419
648,121.04923
650,69.705894
651,60.749977
652,168.74205
656,109.62385
657,80.683846
659,50.26763
660,113.19536
662,115.604576
665,156.23427
675,
681,127.32751
682,132.58322
685,70.96073
686,145.68793
689,52.69985
696,122.560036
703,123.918106
704,78.452095
705,110.742226
714,140.06894
717,49.494534
718,42.556538
720,76.3394
721,158.78767
723,141.61282
726,54.344627
728,117.65358
730,73.87731
731,67.75734
734,153.36842
737,37.136776
738,71.40689
745,117.68378
746,44.393764
749,139.18555
752,39.84849
753,45.81429
758,138.58052
765,43.474216
766,143.74136
768,53.021465
769,142.78145
774,133.45964
775,97.423805
781,
784,147.85147
794,93.20612
795,154.28427
796,58.647118
802,90.240685
803,94.161194
805,36.654133
806,169.53618
807,88.518486
809,31.588467
810,138.06052
812,54.114964
814,70.17962
818,146.4171
819,149.08372
825,-11.799851
836,34.712902
839,113.61898
847,151.10536
848,47.395164
851,118.78629
852,127.967186
853,29.652004
857,136.09119
858,82.94306
859,141.57599
861,-11.127696
867,102.47103
870,105.36605
871,161.88329
872,158.64072
874,161.91153
881,145.69112
886,125.08273
890,
895,129.94742
899,67.758286
900,145.83324
901,155.29501
902,141.22713
903,84.82879
913,155.58852
918,146.37349
923,113.74012
924,53.329308
926,61.802795
927,73.16048
930,112.747826
934,26.15226
937,115.60255
939,96.74061
941,78.746635
942,163.20107
946,134.88817
950,85.1554
953,52.38874
959,22.667477
961,25.476925
962,64.26232
964,80.89999
969,112.493645
971,119.506256
976,51.875576
978,141.20683
980,140.8507
981,120.02343
990,161.28085
993,59.711185
996,79.160736
998,149.41905
999,138.73703
1006,123.65908
1008,48.905613
1013,74.703606
1015,86.62714
1016,105.275764
1022,147.00684
1026,125.688896
1028,148.22949
1031,51.54826
1034,
1037,144.51942
1040,
1042,70.14942
1046,92.08193
1048,86.185104
1049,118.728264
1050,
1051,144.92232
1052,150.7022
1055,82.8105
1060,127.331764
1064,91.86089
1066,33.519123
1071,111.29151
1073,49.529987
1089,133.51274
1091,85.55297
1092,74.06732
1093,152.24242
1096,138.11919
1097,118.284065
1098,66.60231
1099,48.719357
1102,160.60191
1107,55.982582
1109,60.124737
1111,51.66909
1112,115.773674
1114,166.95654
1116,159.15265
1117,112.62759
1118,46.816013
1122,
1124,129.85356
1127,59.737797
1133,134.64806
1134,49.854767
1135,105.41308
1139,134.14513
1143,
1150,64.269005
1151,110.661446
1153,150.77745
1155,74.663216
1162,71.04467
1163,130.34016
1166,-6.126383
1171,88.14784
1172,39.60909
1173,147.83138
1174,79.15554
1177,100.283195
1178,85.87847
1184,58.990005
1185,114.53683
1186,64.76609
1187,149.21361
1188,159.88133
1191,126.723145
1207,98.44409
1213,76.4072
1215,119.64077
1223,140.94588
1227,114.96656
1236,
1237,
1238,87.980064
1241,27.581781
1248,72.65397
1250,45.864803
1251,139.4768
1253,68.35258
1255,87.875824
1257,140.96565
1261,78.91082
1262,153.76387
1265,110.81728
1273,155.5925
1277,122.64206
1278,83.662544
1280,68.05718
1284,105.327965
1285,163.09734
1288,76.15246
1295,110.86024
1297,156.37596
1299,149.73549
1304,117.36273
1308,73.86293
1310,79.7783
1311,105.95818
1314,90.05546
1315,86.18119
1318,17.605438
1320,166.06529
1321,158.34761
1322,114.472115
1330,114.55573
1333,140.85661
1334,116.868904
1341,112.8784
1344,114.20115
1351,134.83185
1354,50.270897
1356,
1363,114.77145
1365,117.503624
1369,116.26375
1373,73.31202
1375,120.54316
1377,42.410557
1379,132.2915
1380,137.10188
1381,62.74647
1384,129.18448
1390,136.5732
1393,147.40828
1395,
1399,147.53163
