id,count
0,80.79929
1,197.21129
2,89.38801
4,84.85459
5,123.1523
10,99.451004
11,115.46457
12,199.62576
15,65.049805
17,52.35737
18,187.1294
23,181.45148
25,157.39163
26,65.80926
31,176.23402
39,167.9904
40,43.762962
41,147.62666
42,
43,149.59108
51,180.9209
52,55.7081
54,68.933914
60,139.38222
61,173.79028
62,127.86021
63,28.220299
65,106.70209
66,105.5547
68,170.35628
71,40.38434
80,71.92273
82,
94,161.48389
98,170.50883
101,78.77664
102,150.27522
107,115.361465
112,204.11986
113,75.18457
115,
116,132.73618
120,66.262566
121,73.00132
122,191.48125
132,151.85826
143,63.987484
147,
150,58.67008
151,50.00358
152,178.47467
153,59.04266
155,79.38798
156,110.225494
159,168.43521
161,64.29257
163,54.43123
177,146.32787
186,63.88894
188,40.3275
190,57.205414
191,80.51542
192,164.16943
195,192.13727
200,161.38257
209,179.37422
210,65.73216
211,208.44858
214,155.28465
215,71.46533
218,134.79604
219,40.63901
222,74.5567
225,49.08623
228,195.31989
236,175.50323
241,55.136757
242,154.32346
243,187.16516
245,50.184494
247,188.87451
251,168.4859
252,59.5996
253,60.97079
254,70.45037
258,172.45502
260,
261,164.23451
265,38.153137
266,178.71439
267,183.54066
269,143.19083
270,
275,136.61674
278,56.59097
279,42.949146
286,82.19899
287,39.24208
288,174.5572
289,157.46199
293,56.282917
294,161.97375
297,
302,107.343475
303,69.870766
304,127.383965
307,121.53347
309,57.549526
311,176.12144
312,156.31659
314,180.4313
315,181.73622
319,165.95096
322,126.79909
323,
325,175.27052
327,181.18666
330,44.561405
332,170.88388
333,54.05087
338,139.07393
341,80.57412
345,157.05183
348,135.87785
349,65.50668
350,99.23554
352,
355,35.970688
356,
358,
363,151.11238
369,164.79964
371,61.23843
372,176.68109
375,191.09186
380,172.13873
388,50.936073
391,
392,165.57481
393,184.02951
394,83.77281
396,42.544525
401,51.009537
407,12.550315
409,53.536526
410,116.5975
416,107.63735
418,95.8358
420,160.72917
421,193.0567
422,163.95346
424,189.56488
428,179.76796
429,199.25046
431,158.6584
435,29.349007
439,87.87186
441,65.55545
447,59.2834
449,183.81963
451,179.12949
452,64.04346
454,166.4487
458,200.37628
463,156.19225
467,69.909676
470,141.62549
471,132.14218
474,182.51202
478,73.66726
483,94.911606
484,150.29507
485,51.75918
486,151.78839
491,125.16675
494,97.987526
495,182.09389
497,168.99265
499,192.11404
515,120.4987
518,160.27391
521,76.10176
525,
529,169.39006
532,146.48488
534,36.044952
540,44.348747
544,193.34421
547,158.28741
549,57.619755
563,49.810898
564,178.98857
567,107.94937
572,150.22853
577,166.42091
578,187.70995
585,191.10774
588,184.0507
589,164.91916
590,108.19204
592,75.754616
594,137.97925
596,61.66062
598,195.29564
599,153.05614
605,64.936516
606,137.5668
607,176.95947
608,168.0449
609,
610,168.31976
611,79.2295
614,
615,147.09671
616,177.16084
617,134.89062
618,171.24931
624,104.69175
629,161.49347
631,64.980194
633,84.63516
637,54.60446
638,137.68414
643,
644,157.035
645,48.63083
646,162.1561
648,138.6154
650,50.90852
651,92.0073
652,194.71828
656,145.14702
657,78.57606
659,71.062904
660,156.32611
662,128.40169
665,180.31541
