id,count
0,78.77299
1,164.08118
2,38.268208
4,99.68128
5,47.79211
10,132.24127
11,135.02515
12,137.21185
15,49.628834
17,10.047382
18,169.72797
23,162.87604
25,88.64881
26,69.93592
31,170.51697
39,120.49665
40,44.569706
41,111.19355
42,
43,154.91736
51,166.23291
52,51.474552
54,81.17176
60,149.79144
61,115.311134
62,123.90223
63,53.014133
65,139.61682
66,129.06818
68,109.02665
71,60.263096
80,68.686195
82,
94,153.48572
98,166.48267
101,44.72907
102,157.34692
107,102.51026
112,136.06985
113,33.340076
115,
116,146.8258
120,123.77625
121,28.564182
122,179.27673
132,150.09033
143,34.82413
147,
150,46.762043
151,74.32679
152,170.18579
153,115.83222
155,52.623615
156,124.562874
159,159.85156
161,125.77021
163,120.74848
177,156.32452
186,69.37238
188,116.96046
190,121.893684
191,77.502144
192,108.02607
195,157.54602
200,145.4674
209,172.67365
210,30.297504
211,132.75293
214,125.93006
215,83.16456
218,95.78544
219,40.89475
222,127.932686
225,55.93735
228,172.4148
236,166.44513
241,119.50532
242,152.14362
243,164.35071
245,118.804085
247,175.99292
251,128.65912
252,121.391914
253,43.970936
254,52.227573
258,166.8559
260,
261,124.569374
265,110.670784
266,168.31433
267,107.49409
269,152.05939
270,
275,105.12443
278,100.3559
279,43.129215
286,124.814705
287,113.48298
288,168.22455
289,144.20178
293,120.31226
294,105.96308
297,
302,61.006184
303,43.371693
304,54.243305
307,129.28375
309,62.990757
311,157.11597
312,85.760445
314,166.31854
315,165.71515
319,164.63281
322,138.62653
323,
325,108.444786
327,166.89276
330,69.27058
332,158.83661
333,117.65986
338,135.79987
341,58.158558
345,104.912025
348,145.0708
349,121.22529
350,137.03973
352,
355,45.807835
356,
358,
363,142.54272
369,148.84473
371,51.250706
372,123.677284
375,176.01965
380,104.77851
388,115.22834
391,
392,117.88911
393,170.01318
394,64.3592
396,96.15778
401,50.626896
407,97.73011
409,124.22498
410,104.34449
416,70.3223
418,132.39948
420,158.49658
421,131.79263
422,144.77124
424,171.60425
428,112.960884
429,125.43668
431,110.72578
435,-0.9975241
439,133.91754
441,20.59834
447,63.673862
449,109.05924
451,138.57477
452,88.82343
