id,count
0,97.88435
1,212.42935
2,71.364136
4,118.588135
5,92.11643
10,154.22144
11,163.74039
12,181.40779
15,65.825165
17,37.392204
18,212.23407
23,203.68457
25,133.39867
26,86.39288
31,208.25223
39,161.41432
40,57.590637
41,153.35965
42,
43,184.66348
51,209.20844
52,67.9055
54,99.62809
60,180.10078
61,159.88583
62,155.86194
63,64.145424
65,162.31506
66,149.57494
68,154.79298
71,71.22701
80,87.52538
82,
94,188.09647
98,205.55615
101,69.57591
102,188.88773
107,135.32596
112,185.03586
113,58.63534
115,
116,176.89932
120,133.00948
121,57.250175
122,223.39467
132,183.8071
143,62.096893
147,
150,65.15008
151,86.69557
152,209.79178
153,127.2694
155,72.54865
156,154.85477
159,198.37631
161,132.56778
163,128.21266
177,186.108
186,91.43576
188,119.590775
190,129.36716
191,99.41693
192,150.54459
195,202.31427
200,183.62996
209,213.60019
210,54.18824
211,187.74396
214,168.2131
215,101.07406
218,130.74966
219,52.330967
222,141.56297
225,69.45018
228,217.15807
236,207.51312
241,127.5402
242,188.85315
243,209.47278
245,124.228294
247,218.1947
251,173.99527
252,130.38995
253,62.529167
254,73.40341
258,207.29623
260,
261,162.60135
265,115.45688
266,208.3471
267,159.37955
269,182.89612
270,
275,138.98668
278,113.01729
279,57.902885
286,141.15678
287,115.78719
288,204.56767
289,180.93555
293,129.69595
294,150.38583
297,
302,91.61378
303,64.09035
304,99.4061
307,152.57382
309,76.843185
311,197.43146
312,131.30571
314,205.77963
315,209.36176
319,202.3974
322,167.2236
323,
325,153.90555
327,208.17899
330,81.590744
332,198.49956
333,125.60378
338,164.98761
341,79.019165
345,148.56209
348,178.61539
349,132.74365
350,154.65118
352,
355,60.21962
356,
358,
363,179.35144
369,187.64056
371,69.64537
372,169.84674
375,218.91864
380,153.89395
388,123.492325
391,
392,163.74081
393,212.01419
394,85.7239
396,102.657875
401,66.09288
407,100.002335
409,127.25122
410,134.35204
416,103.39017
418,152.555
420,195.57205
421,178.11345
422,187.50673
424,216.47409
428,162.07562
429,176.41193
431,154.7624
435,22.090218
439,147.41597
441,50.444984
447,82.682915
449,158.30951
451,184.48474
452,104.865814
454,148.48114
458,176.45236
463,180.11176
467,64.87241
470,139.10985
471,176.199
474,214.50021
478,114.03937
483,104.598206
484,138.43355
485,126.36783
486,168.2079
491,103.9246
494,93.61554
495,157.39844
497,174.29816
499,179.78983
515,141.64423
518,198.09683
521,141.12723
525,
529,207.0767
532,185.25008
534,101.015366
540,118.44054
544,211.93047
547,189.40799
549,132.95753
563,63.99418
564,194.20428
567,94.84901
572,134.47107
577,146.92918
578,213.70503
585,185.52022
588,168.89973
589,140.85878
590,159.45279
592,69.94921
594,147.7308
596,82.864365
598,171.35759
599,186.29901
605,102.90785
606,158.87256
607,171.5658
608,202.8605
609,
610,203.58133
611,127.55543
614,
615,186.40514
616,199.4466
617,167.5454
618,166.0358
624,104.83365
629,196.06833
631,136.86055
633,80.86895
637,105.0007
638,125.20929
643,
644,181.6114
645,90.33354
646,163.94855
648,180.28262
650,121.907
651,94.45
652,228.28192
656,166.40787
657,114.650925
659,70.67204
660,147.83603
662,158.1258
665,214.26799
675,
681,186.44083
682,189.40884
685,118.334366
686,203.39813
689,92.20326
696,176.88751
703,172.2695
704,106.05219
705,170.59818
714,199.48962
717,80.96008
718,72.32316
720,127.038246
721,207.1604
723,201.53168
726,81.78168
728,148.56989
730,105.02751
731,112.93181
734,213.5691
737,76.35695
738,122.195465
745,161.64075
746,71.41286
749,196.76517
752,69.374794
753,71.06116
758,197.08809
765,72.28793
766,177.76665
768,88.98642
769,199.41333
774,188.75513
775,151.38264
781,
784,204.88837
794,143.41049
795,214.71765
796,102.70517
802,126.74549
803,141.69357
805,65.12348
806,224.47296
807,126.494736
809,64.729294
810,195.88025
812,86.831375
814,101.44133
818,204.11523
819,195.4524
825,15.92682
836,64.811066
839,158.55673
847,211.74374
848,88.87337
851,151.76813
852,183.05783
853,59.374054
857,192.74948
858,123.703
859,195.16815
861,16.569094
867,135.15945
870,152.68106
871,218.81097
872,213.59723
874,217.82272
881,205.24252
886,180.9205
890,
895,186.30481
899,105.39141
900,208.51251
901,213.54431
902,199.014
903,133.71266
913,215.33318
918,210.23517
923,175.24886
924,98.96268
926,106.93791
927,124.1909
930,154.2554
934,58.76687
937,173.09846
939,154.79704
941,132.14795
942,220.86765
946,180.11447
950,118.93005
953,75.293724
959,52.537766
961,59.25703
962,117.17189
964,126.45706
969,143.99214
971,175.30272
976,87.74574
978,200.88763
980,195.42273
981,166.2706
990,215.22989
993,101.33226
996,128.26004
998,188.8584
999,196.9765
1006,176.96909
1008,70.14705
1013,126.56238
1015,110.94261
1016,136.94557
1022,200.4486
1026,178.10355
1028,204.39941
1031,66.07489
1034,
1037,203.2281
1040,
1042,122.05608
1046,143.6109
1048,130.10716
1049,168.7765
1050,
1051,183.51498
1052,209.35147
1055,111.59181
1060,182.45416
1064,141.29959
1066,59.978058
1071,153.91083
1073,89.74194
1089,167.63766
1091,113.05909
1092,121.72015
1093,209.86356
1096,185.77817
1097,164.88739
1098,115.5959
1099,69.199905
1102,210.27325
1107,88.011566
1109,101.95883
1111,71.0028
1112,168.52249
1114,225.42722
1116,208.23569
1117,143.41588
1118,72.53594
1122,
1124,187.30435
1127,90.53224
1133,166.78662
1134,100.09898
1135,162.03113
1139,179.89967
1143,
1150,98.65062
1151,162.1955
1153,213.20013
1155,122.7829
1162,119.280624
1163,188.69302
1166,23.443562
1171,131.26038
1172,63.56227
1173,209.01831
1174,107.69734
1177,152.3087
1178,133.08292
1184,81.89208
1185,168.2199
1186,110.66699
1187,205.23672
1188,218.56287
1191,184.28482
1207,143.75534
1213,128.05573
1215,159.68257
1223,188.86009
1227,168.89122
1236,
1237,
1238,139.37659
1241,52.58391
1248,123.69182
1250,65.75528
1251,191.17949
1253,97.7119
1255,121.57733
1257,169.91289
1261,108.68652
1262,195.15298
1265,148.67174
1273,214.97021
1277,156.04205
1278,134.07834
1280,86.96698
1284,142.76335
1285,223.83026
1288,111.90878
1295,164.33939
1297,202.94539
1299,209.54556
1304,161.3021
1308,119.50166
1310,113.899704
1311,152.88937
1314,138.0965
1315,134.24164
1318,43.916527
1320,224.41266
1321,209.67404
1322,151.17912
1330,157.48576
1333,201.656
1334,169.94669
1341,151.3876
1344,176.78122
1351,196.58026
1354,88.77769
1356,
1363,168.36632
1365,155.98032
1369,169.3773
1373,97.12329
1375,172.3572
1377,70.22044
1379,188.83131
1380,174.06857
1381,94.55132
1384,187.0079
1390,189.4765
1393,207.21674
1395,
1399,207.2815
1400,85.19439
1401,142.95981
1404,196.39082
1408,96.09866
1409,34.960606
1413,174.27011
1416,200.52284
1418,109.09163
1423,102.22318
1424,72.96771
1425,55.018356
1433,214.07812
1434,184.40437
1436,211.23111
1442,175.17981
1444,109.37807
1445,155.57495
1452,175.28749
1455,203.84062
1462,
1467,33.71122
1472,130.85504
1475,146.8764
1493,122.03238
1501,201.21867
1503,201.91673
1504,216.66629
1505,66.659195
1511,208.72076
1512,
1513,135.60951
1514,139.67522
1528,193.27063
1533,217.74152
1534,116.53943
1536,179.57678
1537,121.52639
1539,131.17056
1550,148.5315
1552,195.4548
1554,205.31567
1555,204.12267
1556,62.79422
1559,56.906013
1563,201.26086
1566,156.3518
1567,141.05275
1568,106.732475
1571,203.1268
1572,117.77665
1574,
1577,103.85193
1583,78.71815
1585,129.15356
1586,165.00345
1587,200.68692
1596,173.26349
1602,55.490585
1604,76.61154
1605,62.076427
1610,212.2279
1611,112.344574
1616,72.57121
1617,122.62532
1618,62.976173
1622,110.2237
1623,58.790672
1628,212.74165
1631,58.09205
1632,195.48212
1633,200.80246
1634,187.27988
1636,197.17537
1637,172.56815
1643,136.15424
1644,132.0199
1646,146.52164
1648,201.67886
1651,91.883865
1656,117.0426
1658,173.53525
1659,119.61667
1665,83.435074
1666,170.31593
1670,140.98505
1674,140.4351
1679,188.31772
1680,175.82098
1683,216.18478
1686,64.50452
1691,119.372894
1693,105.28637
1696,80.0641
1697,106.882935
1703,96.13487
1706,62.985027
1709,173.46849
1710,123.60862
1712,
1713,146.28915
1718,182.07562
1719,196.38971
1722,212.22462
1723,143.57808
1724,225.1109
1728,55.931313
1730,130.93501
1732,118.33377
1737,69.53857
1745,74.021385
1747,81.33981
1748,107.69774
1755,108.758896
1759,96.51451
1761,184.19208
1764,188.22054
1765,168.02571
1766,84.16152
1768,114.680695
1770,126.50035
1771,148.52719
1774,112.537605
1785,187.6018
1788,208.23749
1792,75.05386
1794,197.54672
1797,137.3987
1798,47.109173
1799,212.0239
1802,122.725174
1806,63.552513
1808,129.73732
1810,202.2331
1818,60.31904
1819,221.6157
1820,213.36768
