id,count
0,73.39203
1,113.824745
2,33.256718
4,89.572395
5,33.619675
10,128.90004
11,135.0514
12,66.74787
15,48.129692
17,27.163992
18,133.52695
23,128.00586
25,56.385426
26,69.432076
31,136.18568
39,76.55936
40,56.662956
41,89.62228
42,
43,128.61299
51,131.0768
52,63.285564
54,89.76901
60,130.30782
61,76.15749
62,113.50527
63,77.80199
65,129.29283
66,116.77958
68,71.02433
71,76.85111
80,65.83117
82,
94,119.04192
98,133.79489
101,38.823452
102,130.567
107,91.7846
112,74.73972
113,34.8683
115,
116,128.13867
120,128.82115
121,39.920013
122,135.83537
132,127.3316
143,46.66789
147,
150,43.700512
151,78.52126
152,133.57558
153,129.3044
155,39.043015
156,120.87095
159,128.58022
161,129.86925
163,128.17372
177,131.1779
186,85.851875
188,131.78471
190,133.08292
191,75.50234
192,68.94114
195,106.50055
200,120.1558
209,136.34958
210,36.82952
211,78.284454
214,108.67907
215,80.71832
218,71.511375
219,46.3656
222,129.15172
225,67.953476
228,131.28474
236,130.39098
241,129.0846
242,126.237465
243,128.50429
245,131.15549
247,134.74306
251,100.59185
252,129.52339
253,40.86081
254,52.765266
258,133.59361
260,
261,82.9232
265,128.40263
266,136.38759
267,68.02927
269,131.03734
270,
275,74.7164
278,113.90746
279,49.872665
286,130.15132
287,128.18369
288,133.41782
289,119.64224
293,129.29332
294,69.84046
297,
302,43.4998
303,36.467922
304,39.308216
307,107.20047
309,62.244194
311,118.44433
312,56.618195
314,122.2217
315,130.14099
319,134.86339
322,125.3408
323,
325,60.48253
327,135.32619
330,86.17789
332,128.6897
333,127.972115
338,104.69328
341,41.950203
345,73.41954
348,132.74107
349,128.31618
350,129.2181
352,
355,63.325043
356,
358,
363,122.63833
369,116.081795
371,45.799877
372,83.88007
375,133.9702
380,68.17147
388,126.87461
391,
392,92.58051
393,132.6284
394,56.14109
396,111.11619
401,63.87532
407,132.38087
409,128.17374
410,93.13361
416,63.529133
418,129.16782
420,129.86263
421,77.93997
422,120.754555
424,130.7005
428,72.28271
429,66.44308
431,87.22207
435,25.232801
439,129.40648
441,27.475056
447,75.03168
449,65.194244
451,99.05821
452,98.63137
454,59.544567
458,62.061028
463,110.88145
467,39.99243
470,79.33067
471,131.2752
474,133.37425
478,96.6845
483,72.62876
484,61.18749
485,130.61409
486,97.82711
491,44.244225
494,46.329796
495,67.62342
497,97.7495
499,82.488594
515,97.718765
518,134.01309
521,129.74158
525,
529,134.91924
532,131.10474
534,119.25205
540,126.11054
544,128.06688
547,129.05286
549,130.03113
563,56.84982
564,109.219505
567,49.53875
572,58.5879
577,62.648586
578,130.54237
585,89.31913
588,74.04609
589,55.04398
590,127.68423
592,46.391487
594,91.500565
596,74.0614
598,65.745575
599,124.19186
605,98.63528
606,110.56254
607,90.44421
608,133.611
609,
610,135.48859
611,117.984825
614,
615,134.70184
616,120.62308
617,115.45606
618,80.868996
624,64.71543
629,126.0384
631,131.06883
633,50.729576
637,105.87459
638,62.343063
643,
644,119.9985
645,92.58034
646,86.53163
648,130.25868
650,131.37102
651,63.71098
652,138.60696
656,115.58895
657,91.18375
659,41.78186
660,67.6865
662,106.559074
665,134.59575
675,
681,136.46193
682,126.600655
685,128.2036
686,130.43422
689,89.18284
696,131.6208
703,93.833694
704,51.33894
705,123.54894
714,134.18465
717,65.8749
718,50.339695
720,130.23387
721,112.1244
723,132.42007
726,46.092438
728,58.41685
730,70.9389
731,110.34991
734,127.725105
737,84.10876
738,128.88332
745,69.65157
