id,count
0,106.86871
1,240.3787
2,83.0297
4,115.26336
5,118.03902
10,147.04839
11,159.58481
12,218.16573
15,83.27204
17,47.136017
18,234.23741
23,226.41432
25,184.50478
26,92.868256
31,213.14995
39,197.61609
40,67.488045
41,154.41399
42,
43,193.15935
51,229.69801
52,79.52044
54,102.0946
60,182.48898
61,204.89214
62,168.13225
63,60.339138
65,152.37883
66,141.82193
68,198.76186
71,68.69252
80,100.68353
82,
94,201.41151
98,218.1629
101,97.20172
102,189.73332
107,121.10719
112,233.33604
113,92.3899
115,
116,178.09639
120,103.88458
121,93.194534
122,237.73083
132,188.87274
143,65.68543
147,
150,79.202866
151,79.80005
152,224.01172
153,104.61632
155,91.06743
156,126.17672
159,212.63435
161,100.466194
163,95.51264
177,190.19008
186,100.9616
188,80.00641
190,96.24742
191,108.172264
192,190.68364
195,226.66489
200,197.37361
209,225.1107
210,84.95053
211,244.41405
214,193.05806
215,101.19349
218,165.65572
219,57.04628
222,114.42103
225,75.41788
228,240.88574
236,222.93507
241,92.45144
242,197.48337
243,236.9712
245,87.42539
247,230.6573
251,207.64513
252,98.14469
253,80.54683
254,90.61336
258,222.19626
260,
261,194.0786
265,80.586845
266,221.19083
267,213.80598
269,185.38387
270,
275,162.85114
278,95.878136
279,66.0726
286,123.86639
287,77.491234
288,217.11006
289,195.24803
293,96.67756
294,194.44795
297,
302,125.655785
303,84.137436
304,123.93077
307,153.8847
309,77.30876
311,218.19218
312,151.14374
314,220.47958
315,230.19136
319,207.06274
322,172.57149
323,
325,201.17378
327,222.08577
330,77.77906
332,216.06894
333,93.52414
338,172.18336
341,92.991135
345,158.83522
348,177.62161
349,109.68623
350,139.20808
352,
355,62.753345
356,
358,
363,193.6084
369,207.40005
371,80.7634
372,211.41238
375,233.4195
380,204.29625
388,95.22749
391,
392,201.39009
393,230.70596
394,104.000885
396,76.88412
401,76.5371
407,59.960003
409,94.99826
410,150.9344
416,132.96927
418,138.71764
420,207.48766
421,221.94356
422,209.63329
424,236.06068
428,209.49255
429,224.66148
431,188.31953
435,27.455826
439,125.77932
441,63.224556
447,91.91515
449,211.48236
451,219.39012
452,98.429886
454,191.17627
458,221.53543
463,191.90547
467,87.987335
470,149.49503
471,172.58301
474,223.48589
478,106.78816
483,124.02266
484,174.63914
485,95.02757
486,185.10446
491,143.50058
494,116.06114
495,207.00397
497,199.55536
499,227.04407
515,157.21391
518,202.82799
521,115.76265
525,
529,215.18861
532,188.87962
534,81.19601
540,89.02718
544,237.21835
547,201.53561
549,102.00599
563,72.282585
564,217.38847
567,129.7348
572,175.54115
577,193.99106
578,236.5723
585,225.238
588,215.33852
589,189.70389
590,150.19255
592,98.227234
594,150.5154
596,90.602615
598,222.47057
599,196.91211
605,102.25771
606,176.74919
607,211.37492
608,210.20544
609,
610,214.40776
611,121.862564
614,
615,193.09615
616,212.4854
617,175.09811
618,203.19884
624,132.98485
629,201.90103
631,111.0405
633,106.96542
637,94.567245
638,165.42044
643,
644,193.11919
645,81.73839
646,191.21266
648,182.0931
650,91.499084
651,118.49718
652,237.35115
656,179.84988
657,108.61793
659,88.8665
660,183.4104
662,162.88643
665,226.41435
675,
681,182.12834
682,200.5581
685,79.87686
686,216.46233
689,88.74893
696,176.0901
703,202.25912
704,141.73045
705,179.53311
714,202.51385
717,91.06654
718,101.15126
720,92.80959
721,232.74065
723,209.99275
726,113.92824
728,200.09735
730,117.785706
731,99.40138
734,239.81187
737,74.37873
738,90.98318
745,224.16629
746,95.37341
749,199.55467
752,85.58108
753,101.171646
758,203.46518
765,107.721115
766,216.2786
768,83.4792
769,216.61642
774,196.33128
775,135.93109
781,
784,221.97455
794,120.81256
795,231.48901
796,88.91214
802,147.1951
803,122.29736
805,82.454445
806,227.42986
807,149.90547
809,73.03404
810,215.62895
812,108.525215
814,127.51454
818,208.97809
819,228.83325
825,4.9772286
836,112.70559
839,182.59645
847,227.76912
848,107.1831
851,196.9828
852,189.43506
853,61.790775
857,199.65779
858,108.84923
859,208.7203
861,15.965377
867,163.33813
870,198.12662
871,221.56921
872,241.64052
874,243.16714
881,228.61494
886,182.9079
890,
895,192.96935
899,88.098236
900,218.9095
901,224.29195
902,217.58098
903,100.61637
913,231.83893
918,228.38025
923,183.25511
924,85.446526
926,76.23245
927,92.59067
930,195.368
934,68.53937
937,195.16402
939,162.79272
941,106.65259
942,239.98557
946,216.96654
950,147.10658
953,91.80169
959,67.09422
961,65.53608
962,109.00335
964,114.769745
969,185.4508
971,174.00883
976,85.560684
978,210.32695
980,222.43489
981,191.46397
990,231.7181
993,83.495575
996,94.83012
998,232.47028
999,207.19212
1006,177.38306
1008,94.964294
1013,95.15266
1015,137.93346
1016,183.45558
1022,225.4154
1026,207.25952
1028,229.75703
1031,38.728146
1034,
1037,222.05922
1040,
1042,91.1987
1046,120.71035
1048,139.89395
1049,172.45547
1050,
1051,214.21992
1052,218.69711
1055,116.88889
1060,184.82072
1064,118.555176
1066,85.66309
1071,185.18713
1073,93.14934
1089,208.3692
1091,143.53493
1092,80.555954
1093,219.19807
1096,223.42146
1097,198.66216
1098,75.19715
1099,91.22437
1102,228.67935
1107,107.56544
1109,103.12945
1111,59.085743
1112,162.13284
1114,247.32167
1116,221.22368
1117,187.04054
1118,94.92197
1122,
1124,201.12178
1127,124.15651
1133,219.06401
1134,87.06846
1135,184.4044
1139,224.8366
1143,
1150,112.87652
1151,151.70766
1153,226.6364
1155,86.945206
1162,82.38591
1163,196.30626
1166,21.675333
1171,93.6755
1172,76.58195
1173,225.7075
1174,112.23014
1177,133.8024
1178,134.61815
1184,112.57781
1185,162.06728
1186,115.62198
1187,217.28033
1188,234.38391
1191,195.49994
1207,145.82393
1213,104.73602
1215,194.15204
1223,222.46695
1227,162.37541
1236,
1237,
1238,117.275246
1241,76.499214
1248,95.16879
1250,79.35384
1251,208.90878
1253,123.759995
1255,150.15753
1257,222.19719
1261,130.49704
1262,223.097
1265,178.19148
1273,226.17053
1277,211.18704
1278,159.53209
1280,113.37422
1284,183.97786
1285,239.01344
1288,108.83749
1295,153.9299
1297,244.37083
1299,226.32417
1304,194.53918
1308,88.18804
1310,144.07556
1311,169.78203
1314,105.6982
1315,156.13443
1318,39.133793
1320,243.8159
1321,220.89134
1322,194.8714
1330,182.29292
1333,209.92467
1334,190.22224
1341,193.96191
1344,171.71498
1351,207.50665
1354,89.07334
1356,
1363,168.42297
1365,208.03554
1369,178.81276
1373,127.54772
1375,168.92546
1377,71.8154
1379,207.15047
1380,220.74532
1381,127.64394
1384,189.1258
1390,210.46124
1393,217.08412
1395,
1399,218.3068
1400,107.58883
1401,125.91938
1404,209.99803
1408,93.997406
1409,37.15803
1413,196.6284
1416,213.8097
1418,140.96321
1423,105.39618
1424,75.74534
1425,82.28403
1433,235.48352
1434,186.82268
1436,225.6602
1442,215.88257
1444,77.72354
1445,191.08455
1452,206.90886
1455,210.84155
1462,
1467,43.199684
1472,102.706985
1475,126.45493
1493,170.33836
1501,203.64029
1503,221.11
1504,229.30516
1505,71.08801
1511,227.74815
1512,
1513,167.86864
1514,116.93507
1528,218.4039
1533,240.9132
1534,76.16768
1536,198.36343
1537,83.41048
1539,143.25323
1550,202.85094
1552,196.1693
1554,216.06715
1555,227.96547
1556,78.80536
1559,78.48665
1563,217.56009
1566,212.35216
1567,144.26424
1568,90.711365
1571,206.46758
1572,79.30417
1574,
1577,102.801346
1583,89.26919
1585,103.25217
1586,208.60405
1587,214.51595
1596,192.12839
1602,87.70746
1604,105.25842
1605,68.68605
1610,233.83644
1611,143.73775
1616,104.11755
1617,162.21597
1618,82.72151
1622,73.21122
1623,66.62823
1628,231.06487
1631,62.55809
1632,216.86696
1633,207.49818
1634,218.80658
1636,217.2914
1637,178.41591
1643,108.417175
1644,163.90111
1646,125.98764
1648,207.96918
1651,103.07474
1656,79.672356
1658,168.15814
1659,80.376396
1665,111.72833
1666,165.51024
1670,121.7952
1674,182.88098
1679,229.57089
1680,226.51642
1683,238.7407
1686,74.13901
1691,155.34517
1693,75.632286
1696,101.91038
1697,142.92818
1703,107.184746
1706,73.25246
1709,201.50743
1710,99.376015
1712,
1713,178.46465
1718,230.47942
1719,209.58907
1722,226.08308
1723,174.30269
1724,232.98265
1728,69.4307
1730,105.67235
1732,77.411476
1737,57.82634
1745,70.61546
1747,98.97262
1748,100.214676
1755,142.51228
1759,100.498764
1761,220.30373
1764,195.6381
1765,203.59477
1766,68.53786
1768,82.14201
1770,93.62545
1771,189.21097
1774,128.74861
1785,192.09892
1788,232.4414
1792,93.90982
1794,202.98247
1797,162.58406
1798,64.40199
1799,240.04488
1802,153.15622
1806,87.65064
1808,100.05442
1810,219.43307
1818,44.44814
1819,237.43669
1820,236.6134
1822,206.2758
1826,224.56671
1827,188.3032
1835,101.54518
1841,147.70602
1842,144.28868
1843,117.70141
1846,70.90159
1849,75.95906
1850,234.18832
1851,138.15329
1857,
1858,186.61491
1860,133.79854
1861,212.28717
1864,105.63472
1869,222.9232
1871,
1872,30.80865
1875,79.02036
1878,241.34908
1879,220.77898
1885,62.00221
1888,123.49327
1889,61.706062
1890,149.93376
1896,166.86244
1897,229.12393
1898,
1900,107.921974
1905,94.79868
1908,112.00582
1909,163.271
1913,
1918,137.08116
1922,246.77048
1923,184.41989
1925,217.77428
1926,168.4875
1927,228.50435
1930,207.3623
1935,97.33864
1939,127.69261
1942,140.82289
1943,
1948,243.66695
1949,214.7917
1951,154.37791
1953,153.8286
1959,
1963,87.52768
1967,185.62303
1973,208.74544
1975,103.26812
1976,61.331566
1990,153.00928
1993,148.81372
1997,96.22382
1999,185.34425
2001,203.46141
2004,79.405464
2010,145.14171
2013,183.75911
2017,233.29782
2021,135.27101
2023,89.81131
2026,207.13893
2037,83.632614
2039,104.15974
2041,79.09119
2046,79.83079
2050,105.54851
2060,207.4657
2067,155.20692
2069,190.91655
2072,218.47523
2074,202.55757
2079,158.6588
2083,89.52226
2085,110.53702
2087,71.96383
2093,187.14302
2094,91.19055
2097,100.92544
2103,122.41391
2104,
2107,229.29085
2108,62.65951
2110,52.051975
2115,220.32437
2117,85.54913
2125,227.496
2127,241.4932
2133,71.19057
2134,243.43805
2135,156.29617
2141,221.36479
2143,83.707344
2145,69.7821
2146,114.85025
2147,206.71156
2148,
2149,
2165,142.81877
2166,197.6221
2177,123.29428
