id,count
0,116.61767
1,257.9417
2,81.76686
4,127.56118
5,117.30804
10,169.43138
11,181.5612
12,224.17894
15,86.973816
17,45.928127
18,256.99872
23,249.58937
25,190.84554
26,102.01566
31,235.97917
39,207.34892
40,73.479225
41,164.6238
42,
43,216.2358
51,251.53087
52,87.07312
54,115.46021
60,204.57133
61,215.85123
62,186.94286
63,70.79645
65,174.89407
66,160.96245
68,208.10843
71,79.06149
80,108.73725
82,
94,221.35161
98,240.77364
101,98.57353
102,211.21547
107,132.91508
112,242.5713
113,93.72443
115,
116,200.80359
120,126.45511
121,96.13448
122,260.3005
132,209.48221
143,68.062294
147,
150,81.77994
151,90.14022
152,246.13881
153,126.61348
155,92.5093
156,143.32515
159,235.30928
161,123.028305
163,117.822266
177,212.97905
186,113.270065
188,102.06696
190,118.30315
191,118.076324
192,198.72292
195,242.15906
200,216.47932
209,247.57857
210,86.87314
211,254.85472
214,209.16925
215,112.00574
218,174.7884
219,60.99307
222,136.84978
225,83.64437
228,263.86792
236,245.72682
241,114.76942
242,217.94997
243,259.904
245,109.09604
247,253.53477
251,223.43936
252,120.48071
253,82.548416
254,95.803276
258,244.75365
260,
261,205.56714
265,102.63829
266,243.7794
267,221.66806
269,208.1013
270,
275,173.09138
278,114.273544
279,70.929665
286,146.12608
287,99.86998
288,240.13155
289,214.02432
293,118.88622
294,202.39946
297,
302,128.39569
303,84.737976
304,124.215096
307,170.6902
309,84.19237
311,237.8116
312,154.79402
314,240.03975
315,252.97726
319,229.71544
322,194.55
323,
325,207.18747
327,244.78613
330,90.302505
332,238.98691
333,115.83714
338,188.07222
341,94.57681
345,165.95099
348,198.15631
349,131.91794
350,161.90114
352,
355,70.05489
356,
358,
363,214.38048
369,225.962
371,83.44257
372,223.53944
375,256.27936
380,213.30403
388,117.49954
391,
392,214.63441
393,252.71321
394,110.27689
396,94.36913
401,83.93379
407,81.21783
409,117.4821
410,165.63664
416,139.63004
418,161.14165
420,230.23158
421,232.40671
422,229.60197
424,258.99768
428,217.91014
429,231.83301
431,199.88725
435,25.861908
439,148.47392
441,61.820877
447,102.47204
449,219.91914
451,233.78339
452,113.53834
454,196.15375
458,226.85812
463,209.53856
467,89.72102
470,158.2951
471,195.27835
474,245.47469
478,121.02118
483,133.33823
484,180.99846
485,117.04407
